Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
10,"N Daw, U Bellur, P Kulkarni","Speedo: Fast dispatch and orchestration of serverless workflows",2021,"Proceedings of the ACM Symposium on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3472883.3486982","https://scholar.google.com/scholar?cites=13242596230479179380&as_sdt=2005&sciodt=0,5&hl=en",447,"2023-11-04 14:24:16","","10.1145/3472883.3486982","","",,,,,10,5.00,3,3,2,"Structuring cloud applications as collections of interacting fine-grained microservices makes them scalable and affords the flexibility of hot upgrading parts of the application. The current …","","https://scholar.google.com/scholar?q=related:dG6j_Rsnx7cJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
18,"N El Ioini, D Hästbacka, C Pahl, D Taibi","Platforms for serverless at the edge: a review",2021,"Advances in Service-Oriented …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-71906-7_3","https://scholar.google.com/scholar?cites=10294231518594128676&as_sdt=2005&sciodt=0,5&hl=en",104,"2023-11-04 14:24:16","","10.1007/978-3-030-71906-7_3","","",,,,,18,9.00,5,4,2,"… serverless technology. Similarly, in the Edge Computing, few attempts are being developed to bring the concept of Serverless … provide support for serverless computing comparing their …","https://trepo.tuni.fi/bitstream/handle/10024/137977/Platforms_for_Serverless_at_the_Edge.pdf?sequence=1","https://scholar.google.com/scholar?q=related:JNtuZQZ13I4J:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
17,"N Eskandani, G Salvaneschi","The wonderless dataset for serverless computing",2021,"2021 IEEE/ACM 18th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9463099/","https://scholar.google.com/scholar?cites=16296629450195017779&as_sdt=2005&sciodt=0,5&hl=en",53,"2023-11-04 14:24:16","","","","",,,,,17,8.50,9,2,2,"… Yet, we still know very little of how Serverless computing is used in practice. In this paper, … of open-source Serverless applications. Wonderless consists of 1,877 real-world Serverless …","https://programming-group.com/assets/pdf/papers/2021_The-wonderless-Dataset-for-Serverless-Computing.pdf","https://scholar.google.com/scholar?q=related:MyALRyRCKeIJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
25,"N Kaviani, D Kalinin, M Maximilien","Towards Serverless as Commodity: a case of Knative",2019,"… Workshop on Serverless …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3366623.3368135","https://scholar.google.com/scholar?cites=8072726522683538910&as_sdt=2005&sciodt=0,5&hl=en",83,"2023-11-04 14:24:16","","10.1145/3366623.3368135","","",,,,,25,6.25,8,3,4,"… comparisons against other serverless platforms. … serverless platforms, we aim to understand and adjust efforts in moving towards a severless platform that could commoditize serverless …","https://www.researchgate.net/profile/Nima-Kaviani/publication/336567672_Towards_Serverless_as_Commodity_a_case_of_Knative/links/5da6108692851caa1ba61af4/Towards-Serverless-as-Commodity-a-case-of-Knative.pdf","https://scholar.google.com/scholar?q=related:3j1tUQAWCHAJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
33,"N Mahmoudi, C Lin, H Khazaei, M Litoiu","Optimizing serverless computing: Introducing an adaptive function placement algorithm",2019,"Proceedings of the 29th …","dl.acm.org","https://dl.acm.org/doi/abs/10.5555/3370272.3370294","https://scholar.google.com/scholar?cites=11542731205439933456&as_sdt=2005&sciodt=0,5&hl=en",178,"2023-11-04 14:24:16","","10.5555/3370272.3370294","","",,,,,33,8.25,8,4,4,"… require full control over the serverless platform for container placement and performance measurements. As a result, we developed a serverless computing platform from scratch based …","","https://scholar.google.com/scholar?q=related:EEwQFuAEMKAJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
46,"N Mahmoudi, H Khazaei","Performance modeling of serverless computing platforms",2020,"IEEE Transactions on Cloud …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9238484/","https://scholar.google.com/scholar?cites=1793431622509302785&as_sdt=2005&sciodt=0,5&hl=en",62,"2023-11-04 14:24:16","","","","",,,,,46,15.33,23,2,3,"… a framework that enables serverless platforms to become … The current serverless offerings require the user to have … can be used to tune the serverless platform for each workload, …","","https://scholar.google.com/scholar?q=related:AZSeBI-M4xgJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
22,"N Mahmoudi, H Khazaei","Simfaas: A performance simulator for serverless computing platforms",2021,"arXiv preprint arXiv:2102.08904","arxiv.org","https://arxiv.org/abs/2102.08904","https://scholar.google.com/scholar?cites=14579851188147266456&as_sdt=2005&sciodt=0,5&hl=en",143,"2023-11-04 14:24:16","","","","",,,,,22,11.00,11,2,2,"… system in serverless computing platforms, which has been fully captured by the serverless simulator … The time spent in the running state is also billed by the serverless provider. After the …","https://arxiv.org/pdf/2102.08904","https://scholar.google.com/scholar?q=related:mCOTg2gJVsoJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
13,"N Mahmoudi, H Khazaei","Temporal performance modelling of serverless computing platforms",2020,"… Sixth International Workshop on Serverless …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3429880.3430092","https://scholar.google.com/scholar?cites=15946535210662719047&as_sdt=2005&sciodt=0,5&hl=en",187,"2023-11-04 14:24:16","","10.1145/3429880.3430092","","",,,,,13,4.33,7,2,3,"… transient behaviour of serverless computing platforms, which … key performance metrics for serverless workloads using only … be leveraged for other public serverless computing platforms …","http://faculty.washington.edu/wlloyd/courses/tcss562_f2020/papers/TemporalPerformanceModellingofServerlessComputingPlatforms.pdf","https://scholar.google.com/scholar?q=related:R27PJUl5Td0J:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
11,"N Mahmoudi, H Khazaei","Performance modeling of metric-based serverless computing platforms",2022,"IEEE Transactions on Cloud …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9763051/","https://scholar.google.com/scholar?cites=6312768283293953024&as_sdt=2005&sciodt=0,5&hl=en",257,"2023-11-04 14:24:16","","","","",,,,,11,11.00,6,2,1,"… in this work can benefit both serverless providers and application … model can help serverless providers perform capacity planning … A proper performance model for serverless computing …","https://arxiv.org/pdf/2202.11247","https://scholar.google.com/scholar?q=related:AKwWo051m1cJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
19,"N Mateus-Coelho, M Cruz-Cunha","Serverless Service Architectures and Security Minimals",2022,"2022 10th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9800779/","https://scholar.google.com/scholar?cites=3836052229087991092&as_sdt=2005&sciodt=0,5&hl=en",108,"2023-11-04 14:24:16","","","","",,,,,19,19.00,10,2,1,"… of serverless computing and the long road that serverless computing has taken over the years. The authors in [5] thoroughly discussed the true meaning of serverless … of serverless …","","https://scholar.google.com/scholar?q=related:NJWili1lPDUJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
10,"N Pemberton, J Schleier-Smith","The serverless data center: Hardware disaggregation meets serverless computing",2019,"The First Workshop on …","faculty.washington.edu","http://faculty.washington.edu/wlloyd/courses/tcss562_f2020/papers/TheServerlessDataCenter-HardwareDisaggregationMeetsServerlessComputing.pdf","https://scholar.google.com/scholar?cites=14659744074231046442&as_sdt=2005&sciodt=0,5&hl=en",391,"2023-11-04 14:24:16","PDF","","","",,,,,10,2.50,5,2,4,"… with serverless computing, creating a co-designed system that we call the serverless data center… the progression of serverless computing, as well as the other way around. For example, …","http://faculty.washington.edu/wlloyd/courses/tcss562_f2020/papers/TheServerlessDataCenter-HardwareDisaggregationMeetsServerlessComputing.pdf","https://scholar.google.com/scholar?q=related:KuGtmpDfccsJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
51,"N Savage","Going serverless",2018,"Communications of the ACM","dl.acm.org","https://dl.acm.org/doi/fullHtml/10.1145/3171583","https://scholar.google.com/scholar?cites=11185717180222560765&as_sdt=2005&sciodt=0,5&hl=en",64,"2023-11-04 14:24:16","","10.1145/3171583","","",,,,,51,10.20,51,1,5,"… Serverless computing is meant to let businesses and application developers focus on the program they need to run and not worry at all about the machine it is on or the resources it …","","https://scholar.google.com/scholar?q=related:_VkmzYKmO5sJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
30,"N Somu, N Daw, U Bellur…","Panopticon: A comprehensive benchmarking tool for serverless applications",2020,"… Systems &NETworkS …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9027346/","https://scholar.google.com/scholar?cites=16787924008700559574&as_sdt=2005&sciodt=0,5&hl=en",201,"2023-11-04 14:24:16","","","","",,,,,30,10.00,8,4,3,"… to the serverless computing needs [3] has contributed to the rising popularity of serverless … Microsoft sport their own version of serverless computing offering different features sets at …","","https://scholar.google.com/scholar?q=related:1kDZjvCv-ugJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
64,"N Yuvaraj, T Karthikeyan, K Praghash","An improved task allocation scheme in serverless computing using gray wolf Optimization (GWO) based reinforcement learning (RIL) approach",2021,"Wireless Personal …","Springer","https://link.springer.com/article/10.1007/s11277-020-07981-0","https://scholar.google.com/scholar?cites=16471010736131246244&as_sdt=2005&sciodt=0,5&hl=en",279,"2023-11-04 14:24:16","","10.1007/s11277-020-07981-0","","",,,,,64,32.00,21,3,2,"… Nonetheless, the following constraints on the serverless framework are required to address … of serverless computing in cloud platforms. However, such characteristics in a serverless …","","https://scholar.google.com/scholar?q=related:pIi_Uv_IlOQJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
25,"O Alqaryoutia, N Siyamb","Serverless Computing and Scheduling Tasks on Cloud: A",2018,"American Scientific Research Journal for …","academia.edu","https://www.academia.edu/download/78618788/1403.pdf","https://scholar.google.com/scholar?cites=8205632775169948084&as_sdt=2005&sciodt=0,5&hl=en",272,"2023-11-04 14:24:16","PDF","","","",,,,,25,5.00,13,2,5,"… also known as serverless computing, is a new concept in cloud computing that allows the … a serverless architecture on AWS Lambda by Amazon. The transition to a serverless approach …","https://www.academia.edu/download/78618788/1403.pdf","https://scholar.google.com/scholar?q=related:tLlOoYhD4HEJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
19,"O Poppe, Q Guo, W Lang, P Arora, M Oslake…","Moneyball: proactive auto-scaling in Microsoft Azure SQL database serverless",2022,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.14778/3514061.3514073","https://scholar.google.com/scholar?cites=20777564391765811&as_sdt=2005&sciodt=0,5&hl=en",431,"2023-11-04 14:24:16","","10.14778/3514061.3514073","","",,,,,19,19.00,3,6,1,"… telemetry of serverless SQL databases with respect to their lifespan and typical resource usage patterns during half a year in tens of Azure regions where tens of thousands of serverless …","https://www.vldb.org/pvldb/vol15/p1279-poppe.pdf","https://scholar.google.com/scholar?q=related:M3fesBXRSQAJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
51,"P Aditya, IE Akkus, A Beck, R Chen, V Hilt…","Will serverless computing revolutionize nfv?",2019,"Proceedings of the …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8653379/","https://scholar.google.com/scholar?cites=11589556406497412417&as_sdt=2005&sciodt=0,5&hl=en",99,"2023-11-04 14:24:16","","","","",,,,,51,12.75,9,6,4,"… Serverless computing has recently emerged as a new paradigm … Serverless computing provides scalability and cost reduction, … In this paper, we explore and survey how serverless …","https://www.ruichuan.org/papers/serverless-ieee19.pdf","https://scholar.google.com/scholar?q=related:QYWhySVg1qAJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
29,"P Benedetti, M Femminella, G Reali, K Steenhaut","Experimental analysis of the application of serverless computing to IoT platforms",2021,"Sensors","mdpi.com","https://www.mdpi.com/1424-8220/21/3/928","https://scholar.google.com/scholar?cites=16903142349085846510&as_sdt=2005&sciodt=0,5&hl=en",186,"2023-11-04 14:24:16","","","","",,,,,29,14.50,7,4,2,"Serverless computing, especially implemented through Function-as-a-Service (FaaS) platforms, has recently been gaining popularity as an application deployment model in which …","https://www.mdpi.com/1424-8220/21/3/928/pdf","https://scholar.google.com/scholar?q=related:7qsf6WgGlOoJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
6,"P Castro, V Isahagian, V Muthusamy…","Hybrid serverless computing: Opportunities and challenges",2023,"Serverless Computing …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-26633-1_3","https://scholar.google.com/scholar?cites=12102247637235779308&as_sdt=2005&sciodt=0,5&hl=en",189,"2023-11-04 14:24:16","","10.1007/978-3-031-26633-1_3","","",,,,,6,6.00,2,4,1,"… In Hybrid Cloud environments, driven by serverless tenants, there is an increased need to … how far serverless computing can be extended to become Hybrid Serverless Computing, …","https://arxiv.org/pdf/2208.04213","https://scholar.google.com/scholar?q=related:7MY_CRvS86cJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
290,"P Castro, V Ishakian, V Muthusamy…","The rise of serverless computing",2019,"Communications of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3368454","https://scholar.google.com/scholar?cites=12343287962171431130&as_sdt=2005&sciodt=0,5&hl=en",7,"2023-11-04 14:24:16","","10.1145/3368454","","",,,,,290,72.50,73,4,4,"… Most prominent cloud providers including Amazon, IBM, Microsoft, Google, and others have already released serverless computing capabilities with several additional open …","https://www.researchgate.net/profile/Vatche_Isahagian/publication/337429660_The_rise_of_serverless_computing/links/6157be764a82eb7cb5e24b02/The-rise-of-serverless-computing.pdf","https://scholar.google.com/scholar?q=related:2liVCQErTKsJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
84,"P Castro, V Ishakian, V Muthusamy…","Serverless programming (function as a service)",2017,"2017 IEEE 37th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7980271/","https://scholar.google.com/scholar?cites=10025968231219461480&as_sdt=2005&sciodt=0,5&hl=en",54,"2023-11-04 14:24:16","","","","",,,,,84,14.00,21,4,6,"… the “Hello World” of serverless computing is a simple image … This example works well for serverless demos as the function … will present serverless computing, survey existing serverless …","https://www.researchgate.net/profile/Aleksander-Slominski/publication/318477545_Serverless_Programming_Function_as_a_Service/links/59a575ccaca272cf43d9d675/Serverless-Programming-Function-as-a-Service.pdf","https://scholar.google.com/scholar?q=related:aP0vh_xkI4sJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
